"","id","target","contract","gender","car","n_child","income","credit","loan","price","job_stat","studies","family","house","age","job_duration","occupation","job_type","n_enquiries","companion"
"1379",1379,"payed","Cash loans","M","Y",1,225000,829584,29925,630000,"Working","Secondary education","Married","apartment",42,8.07123287671233,"Laborers","Business",1,"Unaccompan."
"1380",1380,"payed","Cash loans","F","Y",0,315000,1579477.5,48019.5,1363500,"Commer. Assoc.","Higher education","Married","apartment",47,4.26575342465753,"Managers","Culture and Services",0,"Unaccompan."
"1381",1381,"payed","Cash loans","M","Y",4,450000,1530517.5,44748,1368000,"State servant","Low education","Married","apartment",36,6.32876712328767,"Administrative Staff","Business",1,"Family"
"1382",1382,"payed","Cash loans","F","Y",1,157500,607050,37269,562500,"Working","Secondary education","Married","apartment",31,7.47671232876712,"Tech Staff","Self-employed",0,"Unaccompan."
"1383",1383,"payed","Cash loans","F","N",0,157500,315000,24376.5,315000,"Commer. Assoc.","Higher education","Married","apartment",48,2.47671232876712,"Administrative Staff","Business",0,"Unaccompan."
"1384",1384,"payed","Cash loans","M","N",0,135000,450000,16294.5,450000,"Commer. Assoc.","Higher education","Married","apartment",36,11.1342465753425,"Occupation_Unknown","Business",0,"Unaccompan."
"1385",1385,"payed","Cash loans","M","Y",0,450000,405000,23247,405000,"Commer. Assoc.","Higher education","Married","apartment",37,6.63835616438356,"Occupation_Unknown","Self-employed",0,"Unaccompan."
"1386",1386,"payed","Cash loans","F","N",0,135000,203760,19980,180000,"Working","Secondary education","Widow","apartment",62,22.6054794520548,"Sales staff","Self-employed",0,"Unaccompan."
"1387",1387,"payed","Cash loans","F","N",0,28350,269550,11416.5,225000,"Pensioner","Secondary education","single","Rented apart.",55,1.04657534246575,"Occupation_Unknown","Jobtype_Unknown",1,"Unaccompan."
"1388",1388,"payed","Cash loans","M","N",2,67500,76410,8235,67500,"Working","Secondary education","Married","apartment",32,4.74520547945205,"Occupation_Unknown","Self-employed",0,"Family"
"1389",1389,"payed","Cash loans","F","Y",1,76500,450000,11871,450000,"Working","Secondary education","divorce","apartment",42,5.1972602739726,"Laborers","Business",0,"Unaccompan."
"1390",1390,"payed","Cash loans","F","N",1,315000,1223010,51948,1125000,"Commer. Assoc.","Secondary education","single","apartment",38,5.0958904109589,"Occupation_Unknown","Business",0,"Unaccompan."
"1391",1391,"payed","Cash loans","M","Y",0,175500,225000,25515,225000,"Working","Low education","divorce","apartment",27,4.56712328767123,"Laborers","Self-employed",0,"Family"
"1392",1392,"payed","Cash loans","F","N",0,126000,558000,38965.5,558000,"State servant","Secondary education","single","apartment",32,6.32328767123288,"Core staff","Culture and Services",3,"Unaccompan."
"1393",1393,"payed","Cash loans","F","N",1,261000,1436850,46480.5,1125000,"Commer. Assoc.","Secondary education","Married","apartment",25,2.51780821917808,"Occupation_Unknown","Transport",0,"Unaccompan."
"1394",1394,"payed","Cash loans","F","N",0,135000,1345500,37129.5,1345500,"Working","Secondary education","Married","apartment",59,31.9972602739726,"Core staff","Culture and Services",0,"Unaccompan."
"1395",1395,"overdue","Cash loans","M","Y",1,135000,481495.5,36000,454500,"Working","Secondary education","single","apartment",30,0.873972602739726,"Service Staff","Transport",0,"Unaccompan."
"1396",1396,"payed","Cash loans","M","Y",0,157500,275040,13504.5,180000,"Working","Secondary education","divorce","apartment",59,11.8493150684932,"Security","Business",0,"Unaccompan."
"1397",1397,"payed","Cash loans","M","Y",1,99000,270000,18171,270000,"Commer. Assoc.","Secondary education","Married","apartment",29,3.24383561643836,"Service Staff","Business",0,"Partner"
"1398",1398,"payed","Cash loans","M","Y",0,90000,152820,15241.5,135000,"Pensioner","Higher education","Married","apartment",65,5.16438356164384,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"1399",1399,"payed","Cash loans","F","N",0,72000,647046,18918,463500,"Pensioner","Higher education","Married","apartment",60,12.9013698630137,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"1400",1400,"payed","Revolving loans","F","N",1,76500,180000,9000,180000,"Working","Higher education","Married","apartment",34,0.821917808219178,"Managers","Culture and Services",0,"Unaccompan."
"1401",1401,"payed","Cash loans","M","N",0,85500,711072,25668,540000,"Commer. Assoc.","Higher education","Married","apartment",51,12.6301369863014,"Laborers","Culture and Services",0,"Unaccompan."
"1402",1402,"payed","Cash loans","F","Y",1,162000,675000,53329.5,675000,"Working","Secondary education","Married","apartment",35,6.12054794520548,"Sales staff","Business",0,"Unaccompan."
"1403",1403,"payed","Cash loans","F","N",0,135000,1256400,36864,9e+05,"Working","Secondary education","Married","apartment",56,5.69315068493151,"Managers","Government and Military",0,"Unaccompan."
"1404",1404,"payed","Cash loans","F","N",0,49500,314055,13437,238500,"Commer. Assoc.","Secondary education","Married","apartment",49,0.843835616438356,"Medic stf","Medicine",0,"Unaccompan."
"1405",1405,"payed","Cash loans","F","N",0,225000,144000,14373,144000,"Commer. Assoc.","Higher education","Married","apartment",44,6.18630136986301,"Occupation_Unknown","Business",0,"Unaccompan."
"1406",1406,"payed","Cash loans","M","N",2,292500,1288350,37800,1125000,"Working","Secondary education","Married","apartment",37,7.05205479452055,"Laborers","Business",1,"Unaccompan."
"1407",1407,"payed","Cash loans","F","N",0,135000,360000,17640,360000,"Commer. Assoc.","Secondary education","single","With parents",26,6.56164383561644,"Occupation_Unknown","Business",0,"Family"
"1408",1408,"payed","Cash loans","M","N",0,180000,258768,23863.5,216000,"Working","Low education","Married","apartment",26,1.48219178082192,"Sales staff","Business",0,"Unaccompan."
"1409",1409,"payed","Cash loans","F","N",1,225000,1047771,37764,904500,"Commer. Assoc.","Secondary education","divorce","apartment",46,25.1013698630137,"Occupation_Unknown","Culture and Services",1,"Unaccompan."
"1410",1410,"payed","Cash loans","F","N",0,166500,891072,37881,720000,"Pensioner","Higher education","Married","apartment",47,2.13424657534247,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"1411",1411,"payed","Cash loans","M","N",0,112500,640080,24259.5,450000,"Working","Secondary education","divorce","apartment",36,4.92328767123288,"Laborers","Business",0,"Unaccompan."
"1412",1412,"payed","Cash loans","M","N",0,121500,787131,41935.5,679500,"Working","Secondary education","divorce","apartment",53,0.589041095890411,"Security","Culture and Services",0,"Unaccompan."
"1413",1413,"payed","Cash loans","F","Y",0,202500,1350000,35743.5,1350000,"Commer. Assoc.","Higher education","Married","apartment",44,0.931506849315068,"Administrative Staff","Culture and Services",0,"Unaccompan."
"1414",1414,"payed","Cash loans","M","Y",0,54000,269550,10534.5,225000,"Pensioner","Secondary education","Married","apartment",61,9.37260273972603,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"1415",1415,"payed","Cash loans","F","N",0,107100,755190,33394.5,675000,"Pensioner","Secondary education","divorce","apartment",60,2.9041095890411,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"1416",1416,"payed","Cash loans","F","Y",0,126000,970380,27940.5,810000,"Commer. Assoc.","Secondary education","Married","apartment",42,0.602739726027397,"Core staff","Culture and Services",0,"Family"
"1417",1417,"payed","Cash loans","F","Y",0,130500,261000,13905,261000,"Working","Higher education","single","apartment",23,0.561643835616438,"Tech Staff","Business",1,"Unaccompan."
"1418",1418,"payed","Cash loans","M","Y",1,99000,327024,15241.5,270000,"Working","Secondary education","Married","apartment",34,0.821917808219178,"Service Staff","Business",0,"Unaccompan."
"1419",1419,"payed","Cash loans","M","Y",2,180000,254700,20250,225000,"Working","Higher education","Married","apartment",45,5.19178082191781,"Laborers","Culture and Services",0,"Unaccompan."
"1420",1420,"payed","Cash loans","F","N",1,90000,824823,26739,688500,"Working","Higher education","Married","apartment",33,14.0821917808219,"Core staff","Medicine",0,"Family"
"1421",1421,"payed","Cash loans","F","N",0,135000,634500,32526,634500,"Pensioner","Secondary education","Married","apartment",56,18.1178082191781,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"1422",1422,"payed","Cash loans","M","Y",0,225000,1149066,38106,940500,"Working","Secondary education","Married","apartment",49,12.2328767123288,"Service Staff","Business",0,"Partner"
"1423",1423,"overdue","Revolving loans","F","N",0,144000,315000,15750,315000,"Pensioner","Secondary education","Married","apartment",64,4.25479452054795,"Occupation_Unknown","Jobtype_Unknown",0,"Family"
"1424",1424,"payed","Cash loans","F","Y",0,135000,1024636.5,33993,918000,"Pensioner","Secondary education","Married","Municipal apart.",56,14.6712328767123,"Occupation_Unknown","Jobtype_Unknown",1,"Unaccompan."
"1425",1425,"overdue","Cash loans","M","Y",2,202500,755190,38556,675000,"Working","Secondary education","Married","apartment",30,3.7013698630137,"Sales staff","Business",0,"Unaccompan."
"1426",1426,"payed","Cash loans","F","Y",0,112500,675000,19737,675000,"Working","Secondary education","Married","apartment",55,20.5671232876712,"Laborers","Business",0,"Unaccompan."
"1427",1427,"payed","Cash loans","F","N",0,292500,723996,30802.5,585000,"Working","Secondary education","Married","apartment",38,3.89041095890411,"Medic stf","Medicine",0,"Unaccompan."
"1428",1428,"payed","Cash loans","F","Y",0,112500,640080,31131,450000,"Working","Secondary education","Married","apartment",27,4.36164383561644,"Laborers","Self-employed",0,"Unaccompan."
"1429",1429,"payed","Cash loans","M","Y",2,697500,1012653,43033.5,931500,"Commer. Assoc.","Higher education","divorce","apartment",38,14.5068493150685,"Sales staff","Self-employed",0,"Family"
"1430",1430,"payed","Cash loans","M","N",0,180000,1078200,34911,9e+05,"Working","Secondary education","divorce","apartment",50,14.5616438356164,"Occupation_Unknown","Business",0,"Unaccompan."
"1431",1431,"payed","Cash loans","F","N",0,67500,450000,16164,450000,"State servant","Secondary education","Married","apartment",54,11.3616438356164,"Occupation_Unknown","Culture and Services",0,"Unaccompan."
"1432",1432,"payed","Cash loans","F","N",1,112500,161730,13095,135000,"Working","Secondary education","Married","apartment",43,4.15890410958904,"Laborers","Business",0,"Family"
"1433",1433,"payed","Cash loans","M","N",1,202500,675000,26284.5,675000,"Commer. Assoc.","Low education","Married","apartment",41,4.73150684931507,"Tech Staff","Business",1,"Family"
"1434",1434,"payed","Cash loans","F","N",1,112500,679500,19867.5,679500,"Working","Secondary education","Married","apartment",41,2.28219178082192,"Sales staff","Self-employed",0,"Unaccompan."
"1435",1435,"payed","Cash loans","F","N",0,202500,807984,31576.5,697500,"Working","Secondary education","Married","apartment",36,5.35890410958904,"Sales staff","Business",0,"Unaccompan."
"1436",1436,"payed","Cash loans","F","N",0,135000,256500,18715.5,256500,"Working","Secondary education","Married","apartment",33,6.2986301369863,"Sales staff","Business",0,"Unaccompan."
"1437",1437,"payed","Cash loans","F","N",1,157500,495351,52146,459000,"Commer. Assoc.","Higher education","Married","apartment",44,3.57260273972603,"Occupation_Unknown","Culture and Services",0,"Unaccompan."
"1438",1438,"payed","Cash loans","F","Y",0,112500,728460,40806,675000,"Commer. Assoc.","Secondary education","Married","apartment",53,5.29315068493151,"Laborers","Business",0,"Family"
"1439",1439,"payed","Cash loans","M","Y",0,225000,675000,25708.5,675000,"Commer. Assoc.","Secondary education","Married","apartment",27,8.98082191780822,"Managers","Real Estate and Trade",0,"Partner"
"1440",1440,"payed","Cash loans","F","N",2,90000,536917.5,22702.5,463500,"Working","Secondary education","Married","apartment",36,10.0328767123288,"Chef","Culture and Services",0,"Unaccompan."
"1441",1441,"payed","Cash loans","F","Y",0,175500,824823,24246,688500,"Pensioner","Secondary education","single","apartment",59,0.613698630136986,"Occupation_Unknown","Jobtype_Unknown",0,"Unaccompan."
"1442",1442,"payed","Cash loans","M","Y",0,135000,781920,42547.5,675000,"Working","Secondary education","Married","apartment",24,3.99178082191781,"Service Staff","Business",0,"Unaccompan."
"1443",1443,"payed","Cash loans","F","N",0,144000,536917.5,27544.5,463500,"Commer. Assoc.","Secondary education","Married","apartment",38,0.515068493150685,"Private ser.","Culture and Services",0,"Unaccompan."
"1444",1444,"payed","Cash loans","M","N",0,99000,152820,16587,135000,"Working","Secondary education","single","Rented apart.",27,0.73972602739726,"Laborers","Culture and Services",0,"Unaccompan."
"1445",1445,"payed","Cash loans","F","N",0,86400,226422,9720,189000,"Pensioner","Low education","divorce","apartment",59,4.7972602739726,"Occupation_Unknown","Jobtype_Unknown",0,"Family"
"1446",1446,"payed","Cash loans","M","N",0,324000,1113840,50332.5,9e+05,"Working","Secondary education","Married","apartment",44,1.53150684931507,"Laborers","Self-employed",0,"Unaccompan."
"1447",1447,"payed","Cash loans","F","N",0,112500,102429,6318,85500,"Working","Secondary education","single","apartment",54,1.87123287671233,"Waiters","Culture and Services",0,"Family"
"1448",1448,"payed","Cash loans","M","Y",3,360000,1800000,49630.5,1800000,"Working","Secondary education","Married","apartment",41,7.06027397260274,"Sales staff","Business",0,"Family"
"1449",1449,"payed","Cash loans","F","N",0,112500,538704,27634.5,481500,"Working","Secondary education","Married","Office apart.",49,12.7616438356164,"Core staff","Agriculture",0,"Family"
"1450",1450,"payed","Cash loans","M","N",1,112500,573408,32148,495000,"Working","Secondary education","divorce","apartment",38,0.347945205479452,"Occupation_Unknown","Business",0,"Unaccompan."
"1451",1451,"payed","Cash loans","M","N",0,270000,720000,21181.5,720000,"State servant","Higher education","single","apartment",46,10.4575342465753,"Core staff","Government and Military",0,"Unaccompan."
"1452",1452,"payed","Cash loans","M","N",0,135000,640080,29970,450000,"Working","Higher education","Married","With parents",34,2.20547945205479,"Laborers","Construction",1,"Unaccompan."
"1453",1453,"payed","Cash loans","M","Y",0,157500,1485000,55161,1485000,"Working","Secondary education","Married","apartment",34,9.90684931506849,"Occupation_Unknown","Transport",0,"Unaccompan."
"1454",1454,"payed","Cash loans","F","N",0,157500,254700,26226,225000,"Working","Secondary education","single","apartment",65,11.7945205479452,"Occupation_Unknown","Culture and Services",0,"Unaccompan."
"1455",1455,"payed","Cash loans","F","N",0,126000,360000,26325,360000,"Pensioner","Secondary education","Married","apartment",58,12.758904109589,"Occupation_Unknown","Jobtype_Unknown",1,"Unaccompan."
"1456",1456,"overdue","Cash loans","F","N",1,67500,215640,14584.5,180000,"State servant","Higher education","Married","apartment",35,3.92602739726027,"Core staff","Culture and Services",2,"Unaccompan."
"1457",1457,"payed","Cash loans","F","N",0,157500,992556,29151,711000,"Working","Secondary education","single","apartment",49,11.6794520547945,"Laborers","Business",0,"Unaccompan."
